설비ID,시간,센서값1,센서값2,상태코드,이상 여부,주기,작업ID,운영자
EQP004,2024-11-01 01:19:04,38.21676403289576,0.0989044465370511,NORMAL,0,1,JOB00003,operator_02
EQP003,2024-11-01 01:19:05,35.811822489569224,0.4796319561995268,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:19:06,78.56786046409053,0.6833886331434175,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:19:07,47.12228397951278,0.5714113930442343,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:19:08,47.80195096679324,0.3291191536976066,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:19:09,39.640144882197745,0.651578927980252,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:19:10,44.89962020628775,0.5098925757308718,NORMAL,0,1,JOB00003,operator_02
EQP001,2024-11-01 01:19:11,34.673303614062114,0.8935300018181299,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:19:12,88.5099278571842,0.31001635582184894,ALERT,1,1,JOB00003,operator_01
EQP002,2024-11-01 01:19:13,44.491892073485985,0.247710971779047,NORMAL,0,1,JOB00003,operator_02
EQP001,2024-11-01 01:19:14,23.547748956288093,0.30842108882868,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:19:15,65.23547996522741,0.4362893592936943,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:19:16,43.62255763863598,0.1976978885435806,NORMAL,0,1,JOB00003,operator_02
EQP004,2024-11-01 01:19:17,60.13623873410793,0.9011891219546017,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:19:18,94.72478560675889,0.8542203429657325,ALERT,1,1,JOB00003,operator_01
EQP001,2024-11-01 01:19:19,21.62726648540808,0.7246313368993936,NORMAL,0,1,JOB00003,operator_02
EQP004,2024-11-01 01:19:20,38.46147119842834,0.7910298770117512,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:19:21,43.78749980320365,0.2574112301967054,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:19:22,52.48610338936267,0.8731593591894047,NORMAL,0,1,JOB00003,operator_02
EQP004,2024-11-01 01:19:23,45.46212368955843,0.6211334068483314,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:19:24,79.0030550038703,0.0026074633926337354,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:19:25,67.07889309688208,0.5372055563862999,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:19:26,21.405236456317354,0.619207925029823,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:19:27,65.37316370366966,0.899339409018403,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:19:28,85.04942335751839,0.9404635188285677,ALERT,1,1,JOB00003,operator_02
EQP001,2024-11-01 01:19:29,26.70467467897314,0.16071558489150561,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:19:30,26.357733268359567,0.49408071820412025,NORMAL,0,1,JOB00003,operator_01
EQP001,2024-11-01 01:19:31,44.688614530834926,0.6073563834777438,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:19:32,70.15330234511165,0.17379885713523968,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:19:33,49.27895208022456,0.40451924675062545,NORMAL,0,1,JOB00003,operator_01
EQP001,2024-11-01 01:19:34,95.04225018915739,0.7239998741195626,ALERT,1,1,JOB00003,operator_02
EQP001,2024-11-01 01:19:35,63.89756844664396,0.4810671908474736,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:19:36,20.580194241211558,0.9880679419611499,NORMAL,0,1,JOB00003,operator_01
EQP004,2024-11-01 01:19:37,49.232490472124546,0.4704322476632413,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:19:38,65.24005850844011,0.6940660748559568,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:19:39,90.62494390938966,0.18413002308118487,ALERT,1,1,JOB00003,operator_01
EQP001,2024-11-01 01:19:40,96.11818022820748,0.6372798101230875,ALERT,1,1,JOB00003,operator_02
EQP004,2024-11-01 01:19:41,22.974023043971677,0.14081186209299945,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:19:42,56.75509972947029,0.07766586177835355,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:19:43,76.17706947266598,0.47684280391545975,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:19:44,94.67782335580463,0.22012942083576414,ALERT,1,1,JOB00003,operator_03
EQP002,2024-11-01 01:19:45,42.142406517261975,0.7146768709254209,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:19:46,83.75292525941038,0.346495063176825,ALERT,1,1,JOB00003,operator_02
EQP002,2024-11-01 01:19:47,36.39839545634764,0.6859116057201635,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:19:48,28.632457377838094,0.9350766159804688,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:19:49,42.075531793011706,0.4210713981936338,NORMAL,0,1,JOB00003,operator_02
EQP001,2024-11-01 01:19:50,51.042209467321136,0.4916467501114742,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:19:51,51.51463829169977,0.7295099999587671,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:19:52,93.03167842449872,0.7549317330722383,ALERT,1,1,JOB00003,operator_02
EQP005,2024-11-01 01:19:53,85.42586599363649,0.45561078810271327,ALERT,1,1,JOB00003,operator_03
EQP002,2024-11-01 01:19:54,35.07158139203938,0.7845101356775531,NORMAL,0,1,JOB00003,operator_01
EQP004,2024-11-01 01:19:55,40.29554360708096,0.493891352206248,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:19:56,53.654578963274275,0.8328430928668374,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:19:57,28.97610934125143,0.9905652127567347,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:19:58,22.19943117054197,0.06470033050398849,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:19:59,72.62227257905428,0.5811223999290556,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:20:00,55.64965536799457,0.051993431411300306,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:20:01,55.397674159481475,0.15545229215645728,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:20:02,99.9735714498427,0.38876465211691,ALERT,1,1,JOB00003,operator_03
EQP002,2024-11-01 01:20:03,57.70005732988225,0.026770585703127847,NORMAL,0,1,JOB00003,operator_01
EQP001,2024-11-01 01:20:04,90.10435383673263,0.5722677888644485,ALERT,1,1,JOB00003,operator_02
EQP002,2024-11-01 01:20:05,89.18321775999163,0.6946720036441995,ALERT,1,1,JOB00003,operator_03
EQP003,2024-11-01 01:20:06,69.33698646137078,0.09372486605971642,NORMAL,0,1,JOB00003,operator_01
EQP001,2024-11-01 01:20:07,99.32061506228015,0.5311987942415115,ALERT,1,1,JOB00003,operator_02
EQP003,2024-11-01 01:20:08,38.98513287158012,0.43759774375379357,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:20:09,72.92516545387244,0.6885832059788232,NORMAL,0,1,JOB00003,operator_01
EQP001,2024-11-01 01:20:10,22.70570300572154,0.4043300593475422,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:20:11,85.1893611972357,0.9273326151740112,ALERT,1,1,JOB00003,operator_03
EQP003,2024-11-01 01:20:12,38.07894125291939,0.656413134229673,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:20:13,24.47842278893491,0.12101571674864886,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:20:14,73.34690246090345,0.9301405533875955,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:20:15,46.6123600724041,0.5926586478854466,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:20:16,88.37089654549239,0.19433214327376058,ALERT,1,1,JOB00003,operator_02
EQP004,2024-11-01 01:20:17,78.44341051972633,0.04635326943427953,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:20:18,57.35931631214519,0.9278422666061945,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:20:19,97.90414826263991,0.039124804819719805,ALERT,1,1,JOB00003,operator_02
EQP003,2024-11-01 01:20:20,99.79319460939402,0.9424291093454871,ALERT,1,1,JOB00003,operator_03
EQP005,2024-11-01 01:20:21,64.66212195231327,0.8613627189565668,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:20:22,89.943766165997,0.0596395846287715,ALERT,1,1,JOB00003,operator_02
EQP003,2024-11-01 01:20:23,26.657416219205636,0.9152518840307584,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:20:24,30.492497917220696,0.9692946620490801,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:20:25,56.85309957685631,0.25175938654544805,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:20:26,51.23386609551134,0.38136846448671446,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:20:27,23.57682196439172,0.2680089836852235,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:20:28,93.94976370879706,0.6617206723927285,ALERT,1,1,JOB00003,operator_02
EQP002,2024-11-01 01:20:29,74.28313953715006,0.5825516963846002,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:20:30,88.74881798022571,0.10157214364466127,ALERT,1,1,JOB00003,operator_01
EQP005,2024-11-01 01:20:31,63.06021970758125,0.8112888539460398,NORMAL,0,1,JOB00003,operator_02
EQP001,2024-11-01 01:20:32,24.212460756086394,0.14170383802737185,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:20:33,80.71891523547862,0.09089890147454782,ALERT,1,1,JOB00003,operator_01
EQP002,2024-11-01 01:20:34,25.110062708951073,0.35641785515778757,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:20:35,64.48924331897705,0.4046554179046665,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:20:36,38.14156426806132,0.4558825884241029,NORMAL,0,1,JOB00003,operator_01
EQP004,2024-11-01 01:20:37,95.18545499471004,0.3959111507626836,ALERT,1,1,JOB00003,operator_02
EQP003,2024-11-01 01:20:38,68.9812182983901,0.2855876797940563,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:20:39,82.45743965652179,0.31468897387132655,ALERT,1,1,JOB00003,operator_01
EQP003,2024-11-01 01:20:40,99.61374578992302,0.4004164611708274,ALERT,1,1,JOB00003,operator_02
EQP004,2024-11-01 01:20:41,32.29960255966287,0.1332267479843533,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:20:42,81.91400454444388,0.971824424679406,ALERT,1,1,JOB00003,operator_01
EQP002,2024-11-01 01:20:43,21.711107734006383,0.9441743635056619,NORMAL,0,1,JOB00003,operator_02
EQP001,2024-11-01 01:20:44,32.77142942521464,0.02859483835944232,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:20:45,85.72732592940642,0.972583032551332,ALERT,1,1,JOB00003,operator_01
EQP001,2024-11-01 01:20:46,56.55156439859424,0.4108999049918065,NORMAL,0,1,JOB00003,operator_02
EQP003,2024-11-01 01:20:47,68.48080589977145,0.35933519938725966,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:20:48,95.13793089369653,0.18669898487717274,ALERT,1,1,JOB00003,operator_01
EQP001,2024-11-01 01:20:49,92.71277635789713,0.19894970967199055,ALERT,1,1,JOB00003,operator_02
EQP001,2024-11-01 01:20:50,31.836379101917657,0.37815481856074173,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:20:51,39.74791242386011,0.3092485176251414,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:20:52,64.58760517731734,0.888592494623292,NORMAL,0,1,JOB00003,operator_02
EQP003,2024-11-01 01:20:53,99.21321698043242,0.9998167193626778,ALERT,1,1,JOB00003,operator_03
EQP005,2024-11-01 01:20:54,79.73772813472496,0.10985975705273343,NORMAL,0,1,JOB00003,operator_01
EQP001,2024-11-01 01:20:55,49.97383118735858,0.25240958507030586,NORMAL,0,1,JOB00003,operator_02
EQP001,2024-11-01 01:20:56,31.271971045850087,0.8535563636206633,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:20:57,68.17234449011634,0.45393296174299036,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:20:58,68.74497535254886,0.048338904178092945,NORMAL,0,1,JOB00003,operator_02
EQP004,2024-11-01 01:20:59,99.86425245871666,0.18148712485869867,ALERT,1,1,JOB00003,operator_03
EQP003,2024-11-01 01:21:00,21.756280150161658,0.936073501862787,NORMAL,0,1,JOB00003,operator_01
EQP004,2024-11-01 01:21:01,87.83393298227287,0.7518263884262533,ALERT,1,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:02,41.17559171489201,0.22191562271330256,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:21:03,61.018917622818016,0.47565098445163667,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:21:04,50.50695815321344,0.18526817569773468,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:05,47.004580284835995,0.4992656746487504,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:21:06,74.54374490275092,0.44948196518542805,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:21:07,20.113457610713237,0.5599641471458432,NORMAL,0,1,JOB00003,operator_02
EQP001,2024-11-01 01:21:08,63.738955838709444,0.5569484186282629,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:21:09,51.53065942626494,0.20179958134219023,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:21:10,88.22676585483818,0.2200950402742703,ALERT,1,1,JOB00003,operator_02
EQP005,2024-11-01 01:21:11,21.248594932420872,0.21057778202918676,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:21:12,90.10816904217533,0.44379484097972877,ALERT,1,1,JOB00003,operator_01
EQP001,2024-11-01 01:21:13,91.68124183692979,0.8615642842499565,ALERT,1,1,JOB00003,operator_02
EQP001,2024-11-01 01:21:14,27.198844507969653,0.28654739855381706,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:21:15,69.24022827059993,0.12854595760451049,NORMAL,0,1,JOB00003,operator_01
EQP004,2024-11-01 01:21:16,91.09728756901971,0.45313633147849963,ALERT,1,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:17,58.545706833135796,0.6974728319758002,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:21:18,87.49347003355527,0.5122847430502131,ALERT,1,1,JOB00003,operator_01
EQP005,2024-11-01 01:21:19,42.79746125897965,0.3896559147031825,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:21:20,57.33287053761388,0.4865666836079383,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:21:21,55.88204863059859,0.36355629386767285,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:21:22,57.809056690731154,0.4959358345483794,NORMAL,0,1,JOB00003,operator_02
EQP001,2024-11-01 01:21:23,47.25410951761287,0.3891604626859456,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:21:24,25.83869916910156,0.8651691581432587,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:21:25,59.95236491041957,0.4747277852704834,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:26,64.78728764671934,0.24691649510879043,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:21:27,59.541948912489964,0.9369373650326733,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:21:28,32.10730069532264,0.785331691138784,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:21:29,44.919633978208154,0.2280888647699394,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:21:30,82.9645323192293,0.3143148787246922,ALERT,1,1,JOB00003,operator_01
EQP002,2024-11-01 01:21:31,28.1769051936498,0.14285842886649247,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:21:32,37.73310744699106,0.21992454803937422,NORMAL,0,1,JOB00003,operator_03
EQP004,2024-11-01 01:21:33,60.85355219492538,0.416668049920095,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:21:34,84.61276812598241,0.18818416916794556,ALERT,1,1,JOB00003,operator_02
EQP001,2024-11-01 01:21:35,47.21801932179136,0.31813253133349084,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:21:36,40.01635896508334,0.2062918150723635,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:21:37,34.87705792465054,0.9095255593623296,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:38,72.54460172191115,0.7852420216863583,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:21:39,74.40454998839178,0.9383787370840609,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:21:40,49.132655854710606,0.44948015867491553,NORMAL,0,1,JOB00003,operator_02
EQP005,2024-11-01 01:21:41,78.40601332826634,0.21291728560430567,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:21:42,66.18240551763873,0.6763895694084344,NORMAL,0,1,JOB00003,operator_01
EQP001,2024-11-01 01:21:43,45.45654367968697,0.1458591340091503,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:44,46.24827806734574,0.8203450150475304,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:21:45,57.17016566948356,0.013657836426079983,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:21:46,24.467057670117953,0.9777235118726436,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:47,59.20891813091643,0.08658735817935026,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:21:48,76.63715254707172,0.3886980978266026,NORMAL,0,1,JOB00003,operator_01
EQP001,2024-11-01 01:21:49,85.13687187062943,0.7682477776463164,ALERT,1,1,JOB00003,operator_02
EQP004,2024-11-01 01:21:50,39.22117404897417,0.2631925041800893,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:21:51,52.441692416282876,0.5687691025228773,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:21:52,36.591897426330924,0.9261457472705857,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:53,40.451362344702005,0.29702022881081636,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:21:54,85.54676992244949,0.7848537123557885,ALERT,1,1,JOB00003,operator_01
EQP003,2024-11-01 01:21:55,79.32870671546706,0.6934258420162734,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:56,86.98250189592467,0.9380725967054112,ALERT,1,1,JOB00003,operator_03
EQP001,2024-11-01 01:21:57,80.97368843869423,0.8764856130873655,ALERT,1,1,JOB00003,operator_01
EQP004,2024-11-01 01:21:58,35.95669327073275,0.262509640912599,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:21:59,84.68106186083287,0.8946676243140136,ALERT,1,1,JOB00003,operator_03
EQP001,2024-11-01 01:22:00,20.710704306306233,0.03663163984961926,NORMAL,0,1,JOB00003,operator_01
EQP004,2024-11-01 01:22:01,83.85463916598744,0.12720411933778086,ALERT,1,1,JOB00003,operator_02
EQP005,2024-11-01 01:22:02,41.71685304167927,0.291658770500937,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:22:03,41.843106630899804,0.9084948674532943,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:22:04,45.0004365588162,0.17441054321641503,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:22:05,40.71987636224797,0.4883381439953187,NORMAL,0,1,JOB00003,operator_03
EQP005,2024-11-01 01:22:06,96.06733329373878,0.842447490807708,ALERT,1,1,JOB00003,operator_01
EQP004,2024-11-01 01:22:07,39.77397956756141,0.9737482141179605,NORMAL,0,1,JOB00003,operator_02
EQP004,2024-11-01 01:22:08,36.94871222912674,0.059010470223000655,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:22:09,59.23676201259903,0.07411917438595805,NORMAL,0,1,JOB00003,operator_01
EQP004,2024-11-01 01:22:10,57.49868214571681,0.39865928751841206,NORMAL,0,1,JOB00003,operator_02
EQP001,2024-11-01 01:22:11,61.35606210684861,0.5592943876453004,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:22:12,54.51559938464083,0.11561188819241475,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:22:13,86.52279779575002,0.46355222330268575,ALERT,1,1,JOB00003,operator_02
EQP001,2024-11-01 01:22:14,22.248134689411536,0.9796138890989411,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:22:15,50.25130698750239,0.025523844557113207,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:22:16,75.91880865395885,0.4562400440533355,NORMAL,0,1,JOB00003,operator_02
EQP003,2024-11-01 01:22:17,31.71007509345256,0.13977166109349448,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:22:18,98.80077982635571,0.09625058323772562,ALERT,1,1,JOB00003,operator_01
EQP003,2024-11-01 01:22:19,32.823477905666294,0.2106024926325083,NORMAL,0,1,JOB00003,operator_02
EQP003,2024-11-01 01:22:20,60.76106162326692,0.5108048871775476,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:22:21,44.77444514811647,0.2971171581278419,NORMAL,0,1,JOB00003,operator_01
EQP002,2024-11-01 01:22:22,90.78424647681567,0.7237952301747855,ALERT,1,1,JOB00003,operator_02
EQP005,2024-11-01 01:22:23,60.0338594906027,0.014271134563644594,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:22:24,69.44342496654045,0.46006623895795096,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:22:25,71.45428934959166,0.8822124118173135,NORMAL,0,1,JOB00003,operator_02
EQP003,2024-11-01 01:22:26,38.32011405624275,0.20107818779387188,NORMAL,0,1,JOB00003,operator_03
EQP003,2024-11-01 01:22:27,47.67779902456208,0.672225380547175,NORMAL,0,1,JOB00003,operator_01
EQP003,2024-11-01 01:22:28,58.84866543974776,0.46619023015553385,NORMAL,0,1,JOB00003,operator_02
EQP004,2024-11-01 01:22:29,73.20254093617052,0.7860004920773669,NORMAL,0,1,JOB00003,operator_03
EQP002,2024-11-01 01:22:30,93.51834604003189,0.6699426133637663,ALERT,1,1,JOB00003,operator_01
EQP001,2024-11-01 01:22:31,36.37003780472159,0.682837266028899,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:22:32,40.23683955661032,0.6833607948733628,NORMAL,0,1,JOB00003,operator_03
EQP001,2024-11-01 01:22:33,94.48228770220501,0.5529468935778924,ALERT,1,1,JOB00003,operator_01
EQP001,2024-11-01 01:22:34,23.859529850923337,0.3716230103577677,NORMAL,0,1,JOB00003,operator_02
EQP002,2024-11-01 01:22:35,97.04917275079039,0.12287557989415265,ALERT,1,1,JOB00003,operator_03
EQP004,2024-11-01 01:22:36,27.816328295247477,0.5209845425084006,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:22:37,76.15287215455542,0.45094432217622715,NORMAL,0,1,JOB00003,operator_02
EQP003,2024-11-01 01:22:38,93.74763996382279,0.03625231751479485,ALERT,1,1,JOB00003,operator_03
EQP002,2024-11-01 01:22:39,38.46542281502253,0.8487363277539678,NORMAL,0,1,JOB00003,operator_01
EQP005,2024-11-01 01:22:40,66.41751709524324,0.888107919011472,NORMAL,0,1,JOB00003,operator_02
EQP003,2024-11-01 01:22:41,61.97530731354157,0.7584085300912828,NORMAL,0,1,JOB00003,operator_03
